label,full_name,dateA,priceA,dateB,priceB,height,weight,body_mass_index,foot,age,position,Successful Long Passes,Ground Duels lost,Aerial Duels won,Interceptions,Foul Attempted Tackle,Total Passes,Successful Passes Opposition Half,Duels won,Shots On Target,Total Losses Of Possession,Clean Sheets,Rightside Passes,Unsuccessful Short Passes,Successful Short Passes,Successful Crosses & Corners,Blocks,Throw Ins to Own Player,Ground Duels won,Ground Duels,Goals Conceded Inside Box,Time Played,Duels lost,Unsuccessful Crosses open play,Successful Crosses open play,Appearances,Goals Conceded,Handballs conceded,Total Tackles,Goals from Inside Box,PutThrough/Blocked Distribution,Tackles Won,Successful Dribbles,Duels,Total Fouls Conceded,Successful Open Play Passes,PutThrough/Blocked Distribution Won,Recoveries,Unsuccessful Dribbles,Unsuccessful Passes Opposition Half,Total Clearances,Forward Passes,Index,Headed Goals,Starts,Total Fouls Won,Backward Passes,Unsuccessful Long Passes,Substitute Off,Total Touches In Opposition Box,Touches,Key Passes,Tackles Lost,Successful Passes Own Half,Unsuccessful Launches,Aerial Duels,Unsuccessful Passes Own Half,Open Play Passes,Goals,Aerial Duels lost,Times Tackled,Unsuccessful Crosses & Corners,Throw Ins to Opposition Player,Corners Won,Total Unsuccessful Passes,Successful Launches,Successful Lay-offs,Total Shots,Total Successful Passes,Shots Off Target,Games Played,Home Goals,Away Goals,Winning Goal,Yellow Cards,Total Red Cards,Straight Red Cards,Red Cards - 2nd Yellow,Substitute On,Blocked Shots,Goals Conceded Outside Box,Fifty Fifty,Right Foot Goals,Goals from Outside Box,Goal Assists,Unsuccessful lay-offs,Successful Fifty Fifty,Leftside Passes,Assists,Offsides,Unsuccessful Corners into Box,Through balls,Corners Taken,Penalties Taken,Left Foot Goals,Penalty Goals Conceded,Penalty Goals,Attempts from Set Pieces,Set Pieces Goals,Successful Corners into Box,Penalties Conceded,Foul Won Penalty,Hit Woodwork,Second Goal Assists,GK Successful Distribution,Goal Kicks,Clearances Off the Line,Penalties Off Target,Own Goal Scored,GK Unsuccessful Distribution,Last Man Tackle,Other Goals
1,Emre Tasdemir,0,200000000,0,0,1.76,70,22.598,1,28,1,8.0,9.0,2.0,2.0,1.0,118,56.0,9,2.0,53.0,1.0,49.0,16.0,89,3.0,1.0,32.0,7.0,16.0,4,317,12.0,21.0,3.0,5,4.0,1.0,3.0,1.0,8.0,2.0,1.0,21,3.0,95,1.0,14,5.0,34.0,9.0,44.0,10,1.0,5.0,3.0,25,5.0,4.0,8.0,213,3.0,1.0,44,4.0,5.0,8.0,116.0,1.0,3.0,6.0,21.0,2.0,8.0,21.0,2.0,1.0,3.0,97,1.0,5,0.0,1.0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,Patrick John Miguel van Aanholt,0,4000000,0,0,1.76,74,23.889,1,33,1,17.0,31.0,7.0,14.0,4.0,552,250.0,34,4.0,138.0,4.0,224.0,72.0,452,2.0,,77.0,27.0,58.0,9,1098,35.0,17.0,2.0,14,15.0,,23.0,,26.0,12.0,4.0,69,4.0,460,8.0,86,5.0,67.0,11.0,176.0,56,,12.0,,114,11.0,4.0,32.0,782,14.0,11.0,221,4.0,11.0,36.0,543.0,1.0,4.0,10.0,20.0,14.0,5.0,83.0,1.0,1.0,10.0,469,6.0,14,1.0,0.0,0,1.0,,,,2.0,1.0,6.0,18.0,1.0,1.0,2.0,1.0,8.0,38.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2,Eren Albayrak,0,225000,0,0,1.79,72,22.471,1,32,1,2.0,3.0,2.0,,,31,17.0,6,,24.0,,16.0,7.0,20,2.0,,9.0,4.0,7.0,2,47,4.0,6.0,2.0,4,2.0,1.0,1.0,,2.0,1.0,2.0,10,1.0,21,,7,2.0,15.0,1.0,11.0,10,,,1.0,4,2.0,,,64,1.0,,7,1.0,3.0,3.0,30.0,,1.0,3.0,9.0,2.0,1.0,9.0,1.0,,,22,,4,,,0,,,,,4.0,,,,,,,,,,,,3.0,1.0,4.0,,,,,,,,,,,,,,,,,,,
2,Cengiz Umut Meras,0,1600000,0,0,1.78,73,23.04,1,28,1,8.0,16.0,4.0,15.0,4.0,176,67.0,16,,61.0,,64.0,29.0,133,3.0,,28.0,12.0,28.0,3,338,20.0,9.0,3.0,13,5.0,1.0,9.0,,13.0,6.0,,36,9.0,138,9.0,24,4.0,31.0,10.0,81.0,10,,3.0,3.0,28,6.0,3.0,5.0,284,4.0,3.0,77,1.0,8.0,13.0,172.0,,4.0,6.0,9.0,4.0,4.0,35.0,1.0,,1.0,141,1.0,13,,,0,,,,,10.0,1.0,2.0,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2,Peter Antonio Zulj,0,1500000,0,0,1.86,80,23.124,1,30,2,23.0,47.0,7.0,,4.0,481,200.0,46,6.0,188.0,3.0,93.0,77.0,349,8.0,2.0,7.0,39.0,86.0,8,716,59.0,10.0,3.0,8,10.0,1.0,8.0,,26.0,7.0,15.0,105,13.0,352,12.0,76,9.0,124.0,5.0,182.0,10,,8.0,16.0,67,32.0,1.0,29.0,671,10.0,1.0,180,8.0,19.0,15.0,457.0,1.0,12.0,22.0,30.0,,9.0,109.0,2.0,3.0,13.0,372,7.0,8,1.0,0.0,0,2.0,,,,,6.0,2.0,13.0,,1.0,2.0,1.0,5.0,139.0,2.0,2.0,14.0,2.0,21.0,,1.0,1.0,,1.0,1.0,5.0,,,,,,,,,,,,
2,Ali Yasar,0,575000,0,0,1.8,75,23.148,1,28,1,44.0,41.0,19.0,22.0,5.0,557,196.0,77,1.0,215.0,1.0,167.0,72.0,385,10.0,2.0,88.0,58.0,99.0,23,1369,53.0,28.0,7.0,23,31.0,2.0,40.0,,30.0,23.0,3.0,130,15.0,398,13.0,114,3.0,112.0,41.0,227.0,10,,15.0,15.0,116,56.0,5.0,1.0,907,11.0,17.0,243,27.0,31.0,50.0,524.0,1.0,12.0,12.0,34.0,28.0,7.0,128.0,7.0,,4.0,429,3.0,23,1.0,0.0,0,2.0,,,,8.0,3.0,8.0,,,1.0,,,,47.0,,,3.0,1.0,16.0,,1.0,4.0,,2.0,1.0,2.0,1.0,,,,,,,,,,,
2,Adis Jahovic,0,225000,0,0,1.9,90,24.931,2,36,3,3.0,16.0,21.0,1.0,1.0,139,60.0,35,10.0,83.0,,32.0,51.0,84,2.0,,3.0,14.0,30.0,12,588,39.0,5.0,2.0,13,13.0,1.0,7.0,2.0,5.0,4.0,1.0,74,6.0,76,1.0,12,5.0,53.0,8.0,42.0,10,,6.0,6.0,34,1.0,5.0,33.0,231,4.0,3.0,29,,44.0,4.0,128.0,2.0,23.0,10.0,5.0,,4.0,52.0,,5.0,20.0,87,10.0,13,2.0,0.0,0,2.0,,,,7.0,1.0,1.0,,2.0,,2.0,2.0,,31.0,2.0,7.0,,,,1.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,,,,,
1,Kristijan Bistrovic,0,2200000,0,0,1.83,75,22.395,2,25,2,35.0,40.0,6.0,16.0,1.0,453,225.0,45,8.0,147.0,3.0,116.0,67.0,339,22.0,2.0,2.0,39.0,79.0,18,1158,49.0,9.0,7.0,13,20.0,,14.0,1.0,13.0,10.0,15.0,94,6.0,347,7.0,93,11.0,85.0,9.0,158.0,50,,13.0,10.0,60,12.0,3.0,12.0,668,21.0,4.0,171,2.0,15.0,28.0,422.0,1.0,9.0,15.0,34.0,,8.0,79.0,2.0,4.0,16.0,374,8.0,13,0.0,1.0,0,1.0,,,,,4.0,2.0,23.0,1.0,,,1.0,12.0,119.0,,,16.0,3.0,36.0,,,,,2.0,,12.0,,,,,,,,,,,,
1,Aaron Salem Boupendza Pozzi,0,7000000,0,0,1.78,72,22.724,1,27,3,6.0,77.0,13.0,8.0,16.0,261,143.0,64,14.0,151.0,,89.0,49.0,199,2.0,1.0,3.0,51.0,128.0,12,1092,87.0,18.0,2.0,15,12.0,1.0,17.0,7.0,13.0,9.0,20.0,151,26.0,198,8.0,43,13.0,66.0,3.0,50.0,10,,13.0,14.0,60,7.0,11.0,70.0,488,12.0,8.0,64,1.0,23.0,8.0,254.0,7.0,10.0,35.0,18.0,1.0,5.0,56.0,,7.0,34.0,205,20.0,15,5.0,2.0,1,2.0,,,,2.0,5.0,,23.0,,,3.0,,8.0,62.0,3.0,5.0,,,1.0,2.0,7.0,2.0,1.0,1.0,,,2.0,,2.0,,,,,,,,,
2,Selim Ay,0,75000,0,0,1.84,75,22.153,2,32,1,35.0,13.0,12.0,7.0,4.0,443,162.0,26,,77.0,1.0,76.0,34.0,337,,7.0,,14.0,27.0,7,657,24.0,1.0,,9,9.0,,11.0,,5.0,10.0,1.0,50,7.0,352,4.0,33,,47.0,17.0,203.0,10,,7.0,2.0,28,37.0,,3.0,510,3.0,1.0,210,10.0,23.0,25.0,418.0,,11.0,2.0,1.0,,,71.0,,,2.0,372,2.0,9,,,0,3.0,,,,2.0,1.0,2.0,,,,,,,136.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,
2,Sefa Yilmaz,0,200000,0,0,1.83,79,23.59,2,33,2,4.0,39.0,18.0,7.0,11.0,274,127.0,67,4.0,154.0,1.0,84.0,77.0,182,2.0,1.0,2.0,49.0,88.0,7,1048,56.0,5.0,2.0,19,9.0,1.0,19.0,,21.0,12.0,11.0,123,17.0,181,10.0,42,12.0,76.0,5.0,76.0,10,,11.0,19.0,76,11.0,10.0,41.0,453,12.0,7.0,61,7.0,35.0,18.0,269.0,1.0,17.0,21.0,6.0,2.0,7.0,88.0,,13.0,14.0,186,10.0,19,1.0,0.0,1,6.0,,,,8.0,5.0,2.0,,,1.0,,,,38.0,,4.0,1.0,3.0,2.0,,1.0,1.0,,,,,,,,,,,,,,,,
2,Luis Miguel Afonso Fernandes,0,4000000,0,0,1.77,71,22.663,2,34,3,12.0,28.0,3.0,2.0,2.0,261,142.0,21,5.0,66.0,,69.0,31.0,210,3.0,,3.0,18.0,46.0,6,386,28.0,,,15,7.0,,10.0,2.0,10.0,6.0,4.0,49,3.0,217,4.0,20,6.0,40.0,6.0,69.0,10,,2.0,4.0,52,8.0,2.0,20.0,343,8.0,4.0,83,3.0,3.0,5.0,256.0,2.0,,15.0,6.0,,1.0,39.0,,3.0,7.0,222,2.0,15,2.0,0.0,1,1.0,,,,13.0,2.0,1.0,10.0,2.0,,1.0,,4.0,71.0,1.0,,6.0,2.0,9.0,,,2.0,,,,2.0,,1.0,,1.0,,,,,,,,
2,Yusuf Yazici,0,15000000,0,0,1.83,74,22.097,1,26,2,9.0,40.0,4.0,,10.0,191,99.0,20,5.0,96.0,,46.0,39.0,137,2.0,1.0,2.0,16.0,56.0,10,501,46.0,8.0,,13,11.0,,3.0,3.0,9.0,2.0,8.0,66,11.0,132,,24,12.0,56.0,3.0,26.0,10,,7.0,5.0,63,6.0,7.0,29.0,297,4.0,1.0,49,,10.0,6.0,177.0,3.0,6.0,22.0,17.0,,10.0,45.0,,8.0,11.0,146,6.0,13,3.0,0.0,1,2.0,1.0,1.0,,6.0,4.0,1.0,,1.0,,1.0,2.0,,56.0,1.0,2.0,8.0,1.0,11.0,,2.0,1.0,,2.0,,2.0,,,,,,,,,,,,
2,Hasan Ali Kaldirim,0,400000,0,0,1.83,75,22.395,1,34,1,17.0,21.0,11.0,13.0,4.0,439,171.0,32,,122.0,1.0,146.0,58.0,339,7.0,2.0,73.0,21.0,42.0,17,828,35.0,16.0,5.0,11,19.0,1.0,13.0,,18.0,6.0,2.0,67,8.0,334,9.0,34,6.0,78.0,20.0,185.0,10,,9.0,6.0,81,25.0,2.0,4.0,644,10.0,7.0,192,9.0,25.0,22.0,415.0,,14.0,8.0,17.0,8.0,6.0,83.0,,,3.0,356,3.0,11,,,0,,,,,2.0,2.0,2.0,,,,,,,27.0,,4.0,1.0,,5.0,,,3.0,,,,1.0,,,,,,,,,,,,
1,Olimpiu Vasile Morutan,0,3500000,0,0,1.72,71,23.999,1,24,2,44.0,175.0,8.0,11.0,14.0,702,459.0,160,27.0,521.0,2.0,125.0,142.0,474,34.0,,,152.0,327.0,20,2351,192.0,72.0,15.0,35,22.0,3.0,25.0,6.0,47.0,15.0,63.0,352,29.0,504,20.0,127,37.0,283.0,5.0,209.0,10,,25.0,64.0,111,42.0,16.0,96.0,1388,53.0,10.0,93,4.0,25.0,21.0,685.0,6.0,17.0,111.0,120.0,1.0,23.0,184.0,2.0,9.0,54.0,518,27.0,35,5.0,1.0,0,5.0,,,,10.0,9.0,2.0,53.0,,,8.0,2.0,26.0,257.0,8.0,4.0,31.0,7.0,53.0,1.0,6.0,3.0,1.0,3.0,,16.0,1.0,1.0,,,,,,,,,,
2,Yusuf Erdogan,0,1000000,0,0,1.71,68,23.255,1,31,2,2.0,10.0,3.0,1.0,1.0,54,32.0,5,,20.0,,15.0,7.0,44,3.0,,4.0,2.0,12.0,2,60,15.0,2.0,2.0,7,2.0,,,,2.0,,,20,6.0,43,,6,2.0,11.0,1.0,18.0,10,,,2.0,8,1.0,,3.0,81,1.0,,17,,8.0,,50.0,,5.0,4.0,3.0,,3.0,8.0,,,1.0,46,1.0,7,,,0,1.0,,,,7.0,1.0,,,,,,,,13.0,,,1.0,,4.0,,,,,,,1.0,,,,,,,,,,,,
2,Dogucan Haspolat,0,2500000,0,0,1.77,75,23.939,2,23,2,18.0,38.0,7.0,6.0,13.0,415,193.0,31,3.0,86.0,1.0,107.0,43.0,344,3.0,2.0,1.0,24.0,62.0,9,704,49.0,5.0,1.0,18,13.0,,14.0,,14.0,8.0,4.0,80,15.0,355,10.0,49,4.0,50.0,17.0,115.0,10,,9.0,6.0,75,10.0,7.0,3.0,535,5.0,6.0,172,5.0,18.0,13.0,408.0,1.0,11.0,9.0,10.0,1.0,2.0,53.0,,2.0,4.0,362,1.0,18,1.0,0.0,0,2.0,,,,9.0,,4.0,,,1.0,1.0,,,118.0,1.0,,5.0,1.0,6.0,,1.0,2.0,,,,1.0,,,,,,,,,,,,
2,Hadi Sacko,0,200000,0,0,1.83,82,24.486,1,29,3,7.0,62.0,13.0,3.0,2.0,258,147.0,53,7.0,156.0,,55.0,59.0,189,4.0,,8.0,40.0,102.0,13,841,77.0,16.0,3.0,18,17.0,3.0,7.0,3.0,20.0,3.0,17.0,130,16.0,194,7.0,44,17.0,69.0,4.0,62.0,10,,8.0,16.0,74,3.0,5.0,26.0,454,7.0,4.0,53,2.0,28.0,9.0,256.0,3.0,15.0,40.0,16.0,1.0,9.0,62.0,1.0,4.0,11.0,196,4.0,18,1.0,2.0,0,4.0,,,,10.0,2.0,4.0,,1.0,,1.0,,,67.0,1.0,4.0,,1.0,1.0,1.0,2.0,,1.0,,,1.0,,,,,,,,,,,,
1,Onur Bulut,0,3000000,0,0,1.79,69,21.535,2,29,1,68.0,83.0,23.0,30.0,13.0,1238,478.0,114,5.0,388.0,8.0,89.0,166.0,950,11.0,9.0,233.0,91.0,174.0,25,2476,107.0,43.0,11.0,29,34.0,1.0,47.0,1.0,57.0,29.0,21.0,221,21.0,984,15.0,160,22.0,183.0,57.0,442.0,10,,27.0,23.0,282,54.0,,30.0,1925,10.0,18.0,551,25.0,47.0,81.0,1202.0,3.0,24.0,37.0,44.0,35.0,16.0,220.0,2.0,2.0,14.0,1018,9.0,29,2.0,1.0,0,2.0,,,,2.0,3.0,9.0,,1.0,2.0,4.0,,,425.0,3.0,1.0,,2.0,,,2.0,4.0,,2.0,1.0,,2.0,,1.0,,,,1.0,,,,,
2,Dino Arslanagic,0,800000,0,0,1.9,86,23.823,2,30,1,88.0,45.0,67.0,32.0,12.0,1263,269.0,116,3.0,279.0,13.0,144.0,119.0,943,1.0,10.0,44.0,49.0,94.0,17,2655,82.0,4.0,1.0,31,23.0,1.0,33.0,1.0,15.0,23.0,5.0,198,32.0,987,9.0,97,1.0,151.0,81.0,530.0,10,1.0,31.0,11.0,66,113.0,2.0,19.0,1581,2.0,10.0,763,41.0,104.0,85.0,1214.0,1.0,37.0,4.0,4.0,33.0,3.0,232.0,19.0,,8.0,1031,5.0,31,0.0,1.0,0,9.0,,,,,2.0,6.0,,,,,,,523.0,,,,,,,,4.0,,,,,,,,,1.0,1.0,,,,,,
2,Milan Skoda,0,300000,0,0,1.9,86,23.823,2,37,3,4.0,33.0,30.0,2.0,10.0,223,80.0,50,12.0,134.0,1.0,54.0,94.0,120,1.0,2.0,2.0,20.0,53.0,13,962,64.0,4.0,,18,16.0,,2.0,4.0,6.0,2.0,1.0,114,20.0,111,4.0,25,4.0,89.0,6.0,71.0,10,3.0,10.0,18.0,59,5.0,6.0,46.0,333,8.0,,45,1.0,61.0,15.0,208.0,4.0,31.0,16.0,5.0,,4.0,99.0,,2.0,19.0,124,7.0,18,1.0,3.0,1,5.0,,,,8.0,7.0,3.0,,1.0,,1.0,,,39.0,,9.0,2.0,,3.0,1.0,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,
1,Jason Eyenga Lokilo,0,400000,0,0,1.75,65,21.224,1,25,3,11.0,42.0,2.0,10.0,3.0,337,164.0,57,12.0,150.0,2.0,49.0,51.0,259,8.0,2.0,5.0,55.0,97.0,11,979,50.0,19.0,3.0,14,16.0,,6.0,2.0,19.0,3.0,25.0,107,14.0,267,6.0,73,8.0,83.0,5.0,102.0,10,,11.0,24.0,85,16.0,7.0,22.0,551,8.0,3.0,114,5.0,10.0,13.0,333.0,4.0,8.0,23.0,29.0,,11.0,67.0,,6.0,18.0,270,6.0,14,2.0,2.0,0,3.0,,,,3.0,3.0,5.0,,,2.0,3.0,,,101.0,2.0,3.0,8.0,2.0,14.0,,4.0,,,2.0,,5.0,,,1.0,,,,,,,,,
2,Evren Eren Elmali,0,4200000,0,0,1.83,76,22.694,3,23,1,43.0,68.0,35.0,43.0,7.0,1267,578.0,137,,401.0,10.0,472.0,149.0,1021,21.0,7.0,208.0,102.0,170.0,37,2508,94.0,66.0,21.0,30,42.0,1.0,48.0,,55.0,35.0,26.0,231,14.0,1039,20.0,159,30.0,196.0,47.0,523.0,10,,28.0,29.0,184,54.0,4.0,37.0,1978,18.0,13.0,507,29.0,61.0,73.0,1241.0,,26.0,47.0,66.0,39.0,8.0,203.0,13.0,,7.0,1064,7.0,30,,,0,8.0,,,,2.0,3.0,5.0,,,,2.0,,,88.0,1.0,,,,,,,6.0,,,,,,,,,,,,,,,,
2,Tolga Cigerci,0,1000000,0,0,1.85,80,23.375,2,31,2,11.0,28.0,10.0,8.0,9.0,394,138.0,34,3.0,114.0,1.0,108.0,62.0,309,5.0,2.0,1.0,24.0,52.0,12,679,39.0,4.0,1.0,11,17.0,1.0,16.0,,13.0,13.0,5.0,73,13.0,292,4.0,71,4.0,71.0,5.0,127.0,52,,10.0,3.0,69,12.0,9.0,,511,4.0,3.0,187,2.0,21.0,20.0,364.0,,11.0,10.0,17.0,,6.0,74.0,,1.0,5.0,320,2.0,11,,,0,2.0,,,,1.0,4.0,5.0,20.0,,,1.0,,6.0,90.0,1.0,,4.0,1.0,10.0,,,2.0,,1.0,,4.0,1.0,,,,,,,,,,,
2,Soner Aydogdu,0,1100000,0,0,1.8,73,22.531,1,32,2,7.0,32.0,5.0,3.0,5.0,236,122.0,29,7.0,81.0,,74.0,33.0,187,6.0,1.0,2.0,24.0,56.0,3,532,38.0,3.0,1.0,12,3.0,2.0,13.0,2.0,9.0,6.0,6.0,67,10.0,184,4.0,35,6.0,53.0,4.0,76.0,10,,6.0,5.0,48,9.0,5.0,20.0,343,12.0,7.0,78,,11.0,5.0,226.0,2.0,6.0,17.0,16.0,,5.0,42.0,,3.0,11.0,194,4.0,12,1.0,1.0,0,4.0,,,,6.0,2.0,,,2.0,,1.0,,,38.0,1.0,1.0,13.0,3.0,21.0,,,,,,,5.0,1.0,,,,,,,,,,,
1,Elvis Manu,0,500000,0,0,1.73,64,21.384,2,30,3,3.0,45.0,1.0,3.0,3.0,150,83.0,33,4.0,106.0,,60.0,43.0,102,2.0,,1.0,32.0,77.0,11,615,57.0,6.0,2.0,10,13.0,,6.0,,11.0,5.0,11.0,90,12.0,99,3.0,28,9.0,47.0,8.0,33.0,31,,8.0,15.0,36,2.0,7.0,44.0,293,5.0,1.0,24,1.0,13.0,4.0,144.0,,12.0,28.0,6.0,,6.0,45.0,,3.0,8.0,105,4.0,10,,,0,,,,,2.0,6.0,2.0,18.0,,,,,8.0,21.0,,8.0,,,,,,1.0,,,,,,,3.0,,,,,,,,,
2,Oguz Ceylan,0,400000,0,0,1.74,72,23.781,2,33,1,15.0,32.0,9.0,4.0,5.0,273,111.0,46,,119.0,,5.0,34.0,201,13.0,3.0,54.0,37.0,69.0,7,573,33.0,22.0,13.0,8,7.0,1.0,17.0,,18.0,11.0,12.0,79,11.0,211,9.0,36,9.0,57.0,12.0,93.0,10,,7.0,8.0,57,23.0,4.0,7.0,486,9.0,6.0,118,9.0,10.0,22.0,267.0,,1.0,16.0,22.0,14.0,4.0,57.0,,,2.0,216,2.0,8,,,0,1.0,,,,1.0,1.0,,,,,1.0,,,118.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,
2,Marwane Saadane,0,1100000,0,0,1.88,83,23.483,2,31,2,176.0,26.0,56.0,43.0,7.0,1352,478.0,111,4.0,236.0,8.0,405.0,87.0,962,,14.0,3.0,55.0,81.0,30,2115,60.0,1.0,,24,30.0,,41.0,4.0,13.0,29.0,3.0,171,14.0,1097,10.0,183,1.0,165.0,100.0,663.0,10,1.0,24.0,11.0,43,127.0,1.0,15.0,1643,4.0,12.0,660,35.0,90.0,51.0,1297.0,4.0,34.0,2.0,2.0,1.0,2.0,214.0,9.0,1.0,15.0,1138,11.0,24,2.0,2.0,3,2.0,,,,,5.0,,40.0,3.0,,1.0,,29.0,241.0,1.0,2.0,1.0,1.0,1.0,2.0,,4.0,2.0,3.0,,,,,,,1.0,1.0,,,,,,
2,Enzo Roco,0,2000000,0,0,1.92,79,21.43,2,31,1,53.0,39.0,42.0,15.0,13.0,623,164.0,82,3.0,125.0,,155.0,67.0,460,,12.0,4.0,40.0,79.0,31,1522,58.0,1.0,,20,35.0,5.0,28.0,,13.0,12.0,3.0,140,33.0,485,6.0,72,2.0,65.0,52.0,250.0,26,,18.0,10.0,31,43.0,6.0,16.0,811,1.0,16.0,349,18.0,61.0,46.0,591.0,,19.0,2.0,1.0,,1.0,110.0,9.0,,7.0,513,4.0,20,,,0,4.0,1.0,,1.0,2.0,3.0,4.0,19.0,,,,,9.0,187.0,,,,1.0,,,,5.0,,,,,4.0,,,,1.0,1.0,2.0,,,,,
2,Caner Osmanpasa,0,400000,0,0,1.82,77,23.246,2,35,1,25.0,35.0,49.0,48.0,5.0,697,61.0,94,1.0,170.0,3.0,251.0,90.0,531,,12.0,3.0,45.0,80.0,27,1808,62.0,1.0,,21,33.0,,34.0,1.0,19.0,15.0,2.0,156,13.0,542,14.0,127,5.0,86.0,62.0,246.0,10,1.0,21.0,9.0,59,51.0,3.0,14.0,954,,19.0,495,24.0,76.0,56.0,675.0,1.0,27.0,16.0,1.0,,1.0,141.0,3.0,,8.0,556,7.0,21,0.0,1.0,1,3.0,,,,,1.0,6.0,,,,,,,141.0,,1.0,,,,,,4.0,,,,,,,,,,,1.0,,,,,
1,Karlo Muhar,0,1100000,0,0,1.88,83,23.483,3,27,2,92.0,121.0,59.0,31.0,27.0,1224,577.0,213,11.0,336.0,6.0,334.0,210.0,872,1.0,11.0,,154.0,275.0,26,2418,171.0,4.0,1.0,32,29.0,1.0,99.0,4.0,62.0,58.0,42.0,384,36.0,958,40.0,257,11.0,197.0,45.0,424.0,10,4.0,27.0,13.0,86,50.0,8.0,31.0,1707,16.0,41.0,388,15.0,109.0,67.0,1218.0,5.0,50.0,32.0,4.0,1.0,12.0,260.0,9.0,2.0,38.0,964,27.0,32,3.0,2.0,3,4.0,,,,5.0,14.0,3.0,,1.0,1.0,1.0,,,380.0,,,,5.0,,,,4.0,,1.0,,,,,2.0,,,,,,,,,
2,Josef de Souza Dias,0,3500000,0,0,1.88,77,21.786,2,34,2,9.0,20.0,11.0,9.0,6.0,375,174.0,53,4.0,71.0,,111.0,41.0,313,,,1.0,42.0,62.0,3,547,28.0,2.0,,7,5.0,,22.0,1.0,12.0,16.0,10.0,81,8.0,316,4.0,53,6.0,40.0,5.0,99.0,10,,6.0,10.0,52,12.0,3.0,16.0,474,4.0,6.0,148,4.0,19.0,15.0,369.0,1.0,8.0,7.0,2.0,,2.0,53.0,,1.0,9.0,322,5.0,7,0.0,1.0,0,1.0,,,,1.0,,2.0,19.0,1.0,,,,13.0,113.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
2,Antenor Junior Fernandes da Silva Vitoria,0,300000,0,0,1.84,77,22.743,2,35,3,15.0,79.0,30.0,2.0,5.0,310,150.0,72,9.0,202.0,,96.0,94.0,185,6.0,,12.0,42.0,121.0,12,995,116.0,15.0,6.0,14,14.0,3.0,11.0,3.0,18.0,9.0,21.0,188,31.0,185,7.0,25,16.0,96.0,9.0,94.0,10,,11.0,10.0,62,16.0,4.0,48.0,528,14.0,2.0,56,2.0,67.0,29.0,295.0,3.0,37.0,43.0,15.0,3.0,6.0,110.0,,9.0,20.0,200,11.0,14,1.0,2.0,0,2.0,,,,3.0,9.0,2.0,,3.0,,1.0,,,58.0,1.0,13.0,,,,2.0,,1.0,2.0,1.0,,,,1.0,1.0,,,,,,,,,
1,Cyle Christopher Larin,0,6000000,0,0,1.88,90,25.464,2,28,3,4.0,67.0,37.0,,7.0,199,93.0,77,17.0,166.0,1.0,46.0,57.0,136,1.0,2.0,,40.0,107.0,22,1200,117.0,4.0,1.0,16,25.0,2.0,9.0,6.0,16.0,3.0,9.0,194,18.0,135,3.0,36,14.0,53.0,9.0,38.0,100,1.0,13.0,23.0,66,2.0,3.0,78.0,458,9.0,6.0,48,,87.0,10.0,194.0,7.0,50.0,47.0,4.0,,11.0,59.0,,11.0,37.0,140,20.0,16,3.0,4.0,2,4.0,,,,3.0,7.0,3.0,43.0,6.0,1.0,2.0,2.0,19.0,49.0,1.0,21.0,,1.0,,1.0,,4.0,1.0,,,,1.0,,,,,,,,,,,
2,Joseph Attamah,0,875000,0,0,1.8,72,22.222,2,29,2,19.0,5.0,3.0,4.0,,243,77.0,16,,21.0,,75.0,8.0,207,,3.0,9.0,13.0,18.0,8,376,9.0,,,6,13.0,,5.0,,4.0,2.0,2.0,25,2.0,216,3.0,27,,9.0,18.0,66.0,10,,4.0,6.0,21,9.0,1.0,,304,,3.0,149,5.0,7.0,8.0,233.0,,4.0,1.0,,2.0,1.0,17.0,,,1.0,226,1.0,6,,,0,1.0,,,,2.0,,5.0,,,,,,,81.0,,,,,,,,1.0,,,,,,,,,,,,,,,,
2,Arturo Mina,0,300000,0,0,1.92,91,24.685,2,33,1,22.0,2.0,14.0,5.0,,250,56.0,29,4.0,61.0,1.0,64.0,26.0,173,,6.0,1.0,15.0,17.0,9,654,6.0,2.0,,9,11.0,,9.0,,5.0,5.0,1.0,35,,185,2.0,37,,34.0,34.0,121.0,10,,6.0,5.0,10,29.0,,17.0,345,3.0,4.0,139,13.0,18.0,23.0,238.0,,4.0,,2.0,,2.0,55.0,2.0,,11.0,195,7.0,9,,,0,,,,,3.0,1.0,2.0,,,,,,,55.0,,,,,,,,2.0,,,,,,,,,,,,,,,,
