full_name,url,url_api
Neven Subotic,https://www.mackolik.com/futbolcu/n-suboti%C4%87/sezon/4buy1abdsgdz5f0007qgychcl,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=b0r2dzuwepenhesbl5yrnhr10&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3f346d6d42892da5d258a7452892d0a5d40af7981
Anton Maglica,https://www.mackolik.com/futbolcu/a-maglica/sezon/1unymx1jav12ywuo11pvpre1h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=8xvasw97g9t7jfd0p81pi0iz8&ctst=j9rqsuwsz35jx5drlh5f629w&_lcl=tr&_fmt=jsonp&_clbk=W32fe99b7891e6d47e929a917c8e7b62a9e8e25d3a
Yusuf Sari,https://www.mackolik.com/futbolcu/yusuf-sar%C4%B1/sezon/eovdwo4wwh4fa1djb3y3bmfvt,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Sherel Floranus,https://www.mackolik.com/futbolcu/s-floranus/sezon/4phgw75cred5p93hjq8hiou6t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=9irsyv431fpuqhqtfq9iwxf2u&_lcl=tr&_fmt=jsonp&_clbk=W3db666e562d76123c3eb86f56821e19151004f40b
Eljero Elia,https://www.mackolik.com/futbolcu/e-elia/sezon/btdhzglgpkck201ha4vry7etx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=1w03tfpd5nc6woo8j2nc9239w&ctst=e8hiwrw6ocxm5iht6sp7jiv19&_lcl=tr&_fmt=jsonp&_clbk=W374bdbba223741fc3000a8d0a640601ae2be17494
Kerem Sen,https://www.mackolik.com/futbolcu/kerem-%C5%9Fen/sezon/ml56tv4pfnvagwxjl6y8xwfe,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4rjsyxn0rlbjggofvvpbmk8pc&_lcl=tr&_fmt=jsonp&_clbk=W34ed161bf92d9a3cca7ddb4a6509b3fbeeaf611bf
Andre Alexandre Carreira Sousa,https://www.mackolik.com/futbolcu/andr%C3%A9-sousa/sezon/16xwxuz2wuz2yjo8x605xhgwl,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4s8abf1fripbje97lp2zruwb8&ctst=54d02xxofmnppdstroc9lpivp&_lcl=tr&_fmt=jsonp&_clbk=W358a2c76b70cf79eec9150daa9d79459406bb5dd1
Valon Ethemi,https://www.mackolik.com/futbolcu/v-ethemi/sezon/71i4y9idpez1m9292k6mw04x5,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Hasan Hatipoglu,https://www.mackolik.com/futbolcu/hasan-hatipo%C4%9Flu/sezon/6964tquo1pex4rvegkxt12a51,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=9badgd05ykw5xo8tm6zci5aeu&_lcl=tr&_fmt=jsonp&_clbk=W3d50acd4e37968d78f922270ec2151881ef7b2580
Vukan Savicevic,https://www.mackolik.com/futbolcu/v-savi%C4%87evi%C4%87/sezon/cjvshdwnnx1mqa4lehttvjbo5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=8mr4jglhwoc9fs6ws8mp96qqf&_lcl=tr&_fmt=jsonp&_clbk=W3e531fa585cb6bbfceda1949b394beb8a4f2652a7
Petar Skuletic,https://www.mackolik.com/futbolcu/p-%C5%A1kuleti%C4%87/sezon/856ek90ebgwqn3jj8j7qwnrv9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6vn236uujarzidmmbyww2n76c&ctst=ee85k7vpo1yzn2ecre71ebydx&_lcl=tr&_fmt=jsonp&_clbk=W3305f0a578b265c38f146c734094a310ee1db3717
Zlatko Tripic,https://www.mackolik.com/futbolcu/z-tripi%C4%87/sezon/bjqtzq0xcvtmbn54orj7rn5xx,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2qgi9n7egeyzgb9s5lby02vx0&ctst=bsykw9d70ffqe9atosc92n1e9&_lcl=tr&_fmt=jsonp&_clbk=W302846b7cbe7c55fdd6888d9b95cc9b565745f0fc
Yunus Akgun,https://www.mackolik.com/futbolcu/yunus-akg%C3%BCn/sezon/1h5s7q9ezqulz6mvvc9981vc9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=esa748l653sss1wurz5ps3228&_lcl=tr&_fmt=jsonp&_clbk=W3edb80defe4e6bc3f7102cf7d4dddb6efc0dbf446
Sinan Gumus,https://www.mackolik.com/futbolcu/sinan-g%C3%BCm%C3%BC%C5%9F/sezon/9a6z87a9u3nlfwnfailqmevh1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=9irsyv431fpuqhqtfq9iwxf2u&_lcl=tr&_fmt=jsonp&_clbk=W3db666e562d76123c3eb86f56821e19151004f40b
Amar Rahmanovic,https://www.mackolik.com/futbolcu/a-rahmanovi%C4%87/sezon/9v1kbawemgte0rh838dbneuhh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=4ot8njtj9s1ycp3ttc30jorv8&ctst=2kf8wmpaiufla46toezfpguas&_lcl=tr&_fmt=jsonp&_clbk=W393f0fc131d68ce05a37a0521bbddbaac7a53e950
Yalcin Kayan,https://www.mackolik.com/futbolcu/yal%C3%A7%C4%B1n-kayan/sezon/b0xd20j7apuso09qehs7jh1t6,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=cjbaf8s09qoa1n11r33gc560x&_lcl=tr&_fmt=jsonp&_clbk=W318c76f99a52c8c892978b17d1b47f6256e87ab9f
Abdurrahman Canli,https://www.mackolik.com/futbolcu/abdurrahman-canl%C4%B1/sezon/b0o8n40ptjxsg2cz2egzfmy21,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=5819kl54xjobqldu6vd1akssf&_lcl=tr&_fmt=jsonp&_clbk=W35782396a2830b7fb77332b476d1305516f19a417
Tomas Brecka,https://www.mackolik.com/futbolcu/t-b%C5%99e%C4%8Dka/sezon/4ic6tao3a4kk8g01udjnc5v4l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=83gqiob25mguskyd0rqagns44&ctst=bp5x8iw8pstucx6s4iqht6xqf&_lcl=tr&_fmt=jsonp&_clbk=W32b8dfb60e8ed68e14204813305dfb8bc65f99ba0
Mustapha Yatabare,https://www.mackolik.com/futbolcu/m-yatabar%C3%A9/sezon/88prjwex95m24ud2d9jizp5ud,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=f432akygffyamal3h6poig65t&_lcl=tr&_fmt=jsonp&_clbk=W3a7a30de8af7d362cc4ade3c66e3c5ca4d07738aa
Yusuf Ozdemir,https://www.mackolik.com/futbolcu/yusuf-%C3%B6zdemir/sezon/5bzd1zkjjxv9gywnociynv6ne,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Kubilay Kanatsizkus,https://www.mackolik.com/futbolcu/kubilay-kanats%C4%B1zku%C5%9F/sezon/1t4rg3hs9ghtq93iszt9tctex,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=1lbrlj3uu8wi2h9j79snuoae4&_lcl=tr&_fmt=jsonp&_clbk=W310337bfd698f921c6fb5c74e991a95e5b110d97a
Miguel Crespo da Silva,https://www.mackolik.com/futbolcu/miguel-crespo/sezon/c9o6kik18ik4z5f283qz8b1m1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=8lroq0cbhdxj8124qtxwrhvmm&_lcl=tr&_fmt=jsonp&_clbk=W3468d5c7d7c9ef8459ba61f02f7a876de3e6d68b3
Erdogan Yesilyurt,https://www.mackolik.com/futbolcu/erdo%C4%9Fan-ye%C5%9Filyurt/sezon/9f29ixunvhlsc99t4et1u8j4l,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Yasin Ozcan,https://www.mackolik.com/futbolcu/y-%C3%B6zcan/sezon/e8q0fndasncssm98bzt4ursb8,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=8r501mwlwob1dfl824j7ja1p0&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W37e9d9aeeeba515a897cc177c5cdf33e2448f5366
Yildirim Mert Cetin,https://www.mackolik.com/futbolcu/mert-%C3%A7etin/sezon/b3x2ne9udyi7aguwu5sw97rop,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Ogulcan Ulgun,https://www.mackolik.com/futbolcu/o%C4%9Fulcan-%C3%BClg%C3%BCn/sezon/61q0oiogz22nlytmstqmuxiax,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Ceyhun Gulselam,https://www.mackolik.com/futbolcu/ceyhun-g%C3%BClselam/sezon/12ptqrrrxhddd0kymx241lj2t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=1be5kh0s1w7rnlgr52u4iwhcc&_lcl=tr&_fmt=jsonp&_clbk=W325248e0830d0826f66ec3542ba1d3b52d5669ea2
Marko Jevtovic,https://www.mackolik.com/futbolcu/m-jevtovi%C4%87/sezon/b65zbmz4d8oniatpneaj5px3p,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2agzb2h4ppg7lfz9hn7eg1rqo&_lcl=tr&_fmt=jsonp&_clbk=W3533c642a1fa54fa75c26e7ce36c4a30b1121e7d6
Omer Hasan Sismanoglu,https://www.mackolik.com/futbolcu/%C3%B6mer-%C5%9Fi%C5%9Fmano%C4%9Flu/sezon/6af78a1u2vcrve2orrermsa8l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=atzw1r6gsxsegd0omo1f0yxkl&_lcl=tr&_fmt=jsonp&_clbk=W346b7a3abfc77eb830f890ee71189c33608780a0b
Pablo Renan dos Santos,https://www.mackolik.com/futbolcu/pablo-santos/sezon/a04wl977uhtaea8pztvmdag2d,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dox62oj6vw1w67n476jb9fzf8&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W395e54a006c5551431fd6558bb787e5b7d7a536c3
Emre Akbaba,https://www.mackolik.com/futbolcu/emre-akbaba/sezon/372x6bro03xnm42b46oklv4l,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4iqb7tq3rn4k3ynintvhxhx1i&_lcl=tr&_fmt=jsonp&_clbk=W3a74e39e57be9e4dc531caf2a9d956d6ee7f09db2
Muhammet Ozkal,https://www.mackolik.com/futbolcu/muhammet-%C3%B6zkal/sezon/dgy6b4wq1b9dkdczm1nosciy,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=atzw1r6gsxsegd0omo1f0yxkl&_lcl=tr&_fmt=jsonp&_clbk=W346b7a3abfc77eb830f890ee71189c33608780a0b
Ruben Tiago Rodrigues Ribeiro,https://www.mackolik.com/futbolcu/r%C3%BAben-ribeiro/sezon/exqo9gg5idfc2zlm1aw0dldjp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=efy1nhpn5l6hc27znhsptegba&_lcl=tr&_fmt=jsonp&_clbk=W34ec0d53288fe4c4b28263d9748d58e65011462ee
Bertrand Isidore Traore,https://www.mackolik.com/futbolcu/b-traor%C3%A9/sezon/9uo88sreasbyj41lg34hxy28l,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=80foo89mm28qjvyhjzlpwj28k&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W30a59b7806e56a133d0386acf69861e8732efc5b6
Fabio Borini,https://www.mackolik.com/futbolcu/f-borini/sezon/9t01rxgvs04cvdxh4f28mnyl1,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c3txoz57mu7w9y1jprvnv2flr&_lcl=tr&_fmt=jsonp&_clbk=W388b3ebb66e545fd6627926464c5c7a0bd5e7f141
Fousseni Diabate,https://www.mackolik.com/futbolcu/f-diabat%C3%A9/sezon/75g95p42i3msl3k11cnpwipcl,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6vn236uujarzidmmbyww2n76c&ctst=c0d1qca7kz0fi0ypx7aw4nusc&_lcl=tr&_fmt=jsonp&_clbk=W3d3e1108d9835a6fdebc8855a8d4f8ff68aa904f9
Yasin Gureler,https://www.mackolik.com/futbolcu/yasin-g%C3%BCreler/sezon/4xyyxj5rmv43qalz0w373iqc5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=embqktr41hfzczc8uav1scmcn&_lcl=tr&_fmt=jsonp&_clbk=W3341144d6b1ca1b5eb735dbd10b19b0ac66a2df95
Kevin Antonio Joel Gislain Mirallas y Castillo,https://www.mackolik.com/futbolcu/kevin-mirallas/sezon/c5d1ck5rlfb1nrvr8nlwigvdh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=9twbg4nxdgan7uvdgt08lo5ck&ctst=bj3s1qcluvw7exjx5ha4epj6s&_lcl=tr&_fmt=jsonp&_clbk=W3687033ba1ac5ce345e38170d739329b080fe9f27
Ricardo Faty,https://www.mackolik.com/futbolcu/r-faty/sezon/c58cdi04yh3naiclbjolmfy6t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=b4mhrjw3ih6xjbvox4yjhdqtw&ctst=a17geuvptzf2bcxa2iehcukbu&_lcl=tr&_fmt=jsonp&_clbk=W322f66cb0c2eaa2ebfebfd75f33ed1f38c6b203d8
Mathias Jorgensen,https://www.mackolik.com/futbolcu/m-j%C3%B8rgensen/sezon/45zetxtrvjb3muvcrr9b5it3p,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=80foo89mm28qjvyhjzlpwj28k&ctst=7yx5dqhhphyvfisohikodajhv&_lcl=tr&_fmt=jsonp&_clbk=W37b7c105bba3f78e60bcb44285c825ab26251a094
Ismail Koybasi,https://www.mackolik.com/futbolcu/ismail-k%C3%B6yba%C5%9F%C4%B1/sezon/8dojejqo3oa4h5n3p5a8wdpzp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=cjbaf8s09qoa1n11r33gc560x&_lcl=tr&_fmt=jsonp&_clbk=W318c76f99a52c8c892978b17d1b47f6256e87ab9f
Diego Angelo de Oliveira,https://www.mackolik.com/futbolcu/diego-%C3%A2ngelo/sezon/19rdrm19t2lyfhspt98kzvcnp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=embqktr41hfzczc8uav1scmcn&_lcl=tr&_fmt=jsonp&_clbk=W3341144d6b1ca1b5eb735dbd10b19b0ac66a2df95
Isaac Cofie,https://www.mackolik.com/futbolcu/i-cofie/sezon/1zchfl6zzsj0l1hundwmp15ud,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=f432akygffyamal3h6poig65t&_lcl=tr&_fmt=jsonp&_clbk=W3a7a30de8af7d362cc4ade3c66e3c5ca4d07738aa
Efkan Bekiroglu,https://www.mackolik.com/futbolcu/efkan-bekiro%C4%9Flu/sezon/dzv5l0y2ad05k7fiwzah07mcp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Sadik Ciftpinar,https://www.mackolik.com/futbolcu/sad%C4%B1k-%C3%A7iftp%C4%B1nar/sezon/3vstgs247ta4suyc3pnf3atw5,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4idg23egrrvtrbgrg7p5x7bwf&_lcl=tr&_fmt=jsonp&_clbk=W329ac7626bf67ce92493dc11354637701d33bb680
Oguz Aydin,https://www.mackolik.com/futbolcu/o%C4%9Fuz-ayd%C4%B1n/sezon/6za0ff4heyibetetkgor24xuy,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Salih Ucan,https://www.mackolik.com/futbolcu/salih-u%C3%A7an/sezon/bo6avoaaj951avsanz8vz132t,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=2ez9cvam9lp9jyhng3eh3znb4&_lcl=tr&_fmt=jsonp&_clbk=W30353bf5902c3a83283ab8aba9d409abf82c1ad94
Joao Pereira,https://www.mackolik.com/futbolcu/jo%C3%A3o-pereira/sezon/9lnt0klh18vh1llvlloqwacb9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=6fdb784d9srg4anqx5ylvagpg&ctst=7catg5lpivcmpf4xhggh6d8rk&_lcl=tr&_fmt=jsonp&_clbk=W3fece63c2d50fa028b2c1db68007277d870f0d990
Burak Oksuz,https://www.mackolik.com/futbolcu/burak-%C3%B6ks%C3%BCz/sezon/jv9r6thrhwuna1oh7uq0k8o9,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W3e695f2f4944d0415994743bc59f79633c0663088
Marco Filipe Lopes Paixao,https://www.mackolik.com/futbolcu/marco-paix%C3%A3o/sezon/5gi1u67ancnz9tbdxjr6j6jth,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=1be5kh0s1w7rnlgr52u4iwhcc&_lcl=tr&_fmt=jsonp&_clbk=W325248e0830d0826f66ec3542ba1d3b52d5669ea2
Emeka Friday Eze,https://www.mackolik.com/futbolcu/e-eze/sezon/1fonqzxbroggadg3aig38wn3d,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=4rjsyxn0rlbjggofvvpbmk8pc&_lcl=tr&_fmt=jsonp&_clbk=W34ed161bf92d9a3cca7ddb4a6509b3fbeeaf611bf
Ramazan Civelek,https://www.mackolik.com/futbolcu/ramazan-civelek/sezon/cvxkczevfwq6fnw81dmv7qp5h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=c8ns6z3u8kxldv1zh1evu10rv&_lcl=tr&_fmt=jsonp&_clbk=W3317614eaf6a7ebb050ce2f0e13f1b51044d089af
Onur Ayik,https://www.mackolik.com/futbolcu/onur-ay%C4%B1k/sezon/1qww5f55vhir1602qrogtbget,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=v0qx960sz1tq9mprlxrcnfl5&_lcl=tr&_fmt=jsonp&_clbk=W3e2f4fb3d34ad50add4a64a2823e3e4c71d4051b7
Jailson Marques Siqueira,https://www.mackolik.com/futbolcu/ja%C3%ADlson/sezon/722mplfqv94e5tvektbvbclwp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=czjx4rda7swlzql5d1cq90r8&ctst=b9d2xcvxxcwplyp4le9ulnlv9&_lcl=tr&_fmt=jsonp&_clbk=W36f2ac1aca6524562c3e7739aca5726f19bf201c6
Roman Neustadter,https://www.mackolik.com/futbolcu/neust%C3%A4dter/sezon/5ujoracvgg00kzd0a8rh8oa1h,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=5wj8l9y4s3484k6puwup793pw&ctst=2nhn3ikl1ciq34w3hcp883d6p&_lcl=tr&_fmt=jsonp&_clbk=W34ddc8411837a441164b7fd4fc8f3ef0cd019dbb0
Oltan Karakullukcu,https://www.mackolik.com/futbolcu/oltan-karakulluk%C3%A7u/sezon/pyy4gazpnjlw60j5xrofxx3p,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=9badgd05ykw5xo8tm6zci5aeu&_lcl=tr&_fmt=jsonp&_clbk=W3d50acd4e37968d78f922270ec2151881ef7b2580
Umut Gunes,https://www.mackolik.com/futbolcu/umut-g%C3%BCne%C5%9F/sezon/56sfr4f94bgln34zphp11x5ux,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=84fpe0iynjdghwysyo5tizdkk&_lcl=tr&_fmt=jsonp&_clbk=W3648d976710b650a69a2e0f7209e190b5d541b10c
Muris Mesanovic,https://www.mackolik.com/futbolcu/m-me%C5%A1anovi%C4%87/sezon/de4piasm2krjds8gyujxhwtzp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=afxcgemxkwsw2bsfoc0brdous&ctst=2rmvyrkwubmzhn40z6bjgduaj&_lcl=tr&_fmt=jsonp&_clbk=W359584601f4ec17a21e12ad6cec09976ff3656f57
Alper Uludag,https://www.mackolik.com/futbolcu/alper-uluda%C4%9F/sezon/9ygxnalf8jozuxmxca9pp75jp,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=8mr4jglhwoc9fs6ws8mp96qqf&_lcl=tr&_fmt=jsonp&_clbk=W3e531fa585cb6bbfceda1949b394beb8a4f2652a7
Murat Akpinar,https://www.mackolik.com/futbolcu/murat-akp%C4%B1nar/sezon/8sg1gkx7pytj79bd1c7jeo3my,https://api.performfeeds.com/soccerdata/squads/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&_pgSz=200&_lcl=tr&_fmt=jsonp&_clbk=W39994340d540672f57062ce9db1a90b8ef893c148
Ugur Demirok,https://www.mackolik.com/futbolcu/u%C4%9Fur-demirok/sezon/8t6274c9irmszu4v2gh5v5syd,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=2y75xa2qc4nrx5k7tg8k75p90&ctst=bmgtxgipsznlb1j20zwjti3xh&_lcl=tr&_fmt=jsonp&_clbk=W30495028dda8f9190b81e7bf98a38d428b854d6e8
Veysel Sari,https://www.mackolik.com/futbolcu/veysel-sar%C4%B1/sezon/3eaocvbi0so7p2z4itqlwg2j9,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=9irsyv431fpuqhqtfq9iwxf2u&_lcl=tr&_fmt=jsonp&_clbk=W3db666e562d76123c3eb86f56821e19151004f40b
Joao Vitor Brandao Figueiredo,https://www.mackolik.com/futbolcu/jo%C3%A3o-figueiredo/sezon/b126q1cj0xxk7lfc986j47wmh,https://api.performfeeds.com/soccerdata/seasonstats/5p1j175kr2yj1hl8i7s391cty/?_rt=c&tmcl=dffn22be69d945d62hmqc2qdw&ctst=47njg6cmlx5q3fvdsupd2n6qu&_lcl=tr&_fmt=jsonp&_clbk=W3ead077f149a6033e79957bdf4a1694110a88a86d
